"WikiPlantaID"	"TAG_NUM"	"Family"	"Genus"	"Species"	"LOCAL"	"PosX"	"PosY"	"DAPultimo"	"DAPpom"	"STATUS"	"OBS"
"17885"	"1307"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 13"	"0.8"	"26.7"	"124"	""	"Viva"	""
"17886"	"1095"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 13"	"0.3"	"29.3"	"108"	""	"Viva"	""
"17887"	"2575"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 13"	"1"	"45.8"	"75"	""	"Viva"	""
"17888"	"1358"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Parcela 13"	"0.3"	"45.6"	"30"	""	"Viva"	""
"17889"	"2447"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 13"	"0.7"	"48.3"	"154"	""	"Viva"	""
"17890"	"1568"	"Fabaceae"	"Swartzia"	"Swartzia corrugata"	"Parcela 14"	"0"	"7.3"	"34"	""	"Viva"	""
"17891"	"1481"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Parcela 14"	"0.7"	"8.6"	"30"	""	"Viva"	""
"17892"	"615"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 14"	"0.1"	"16.3"	"33"	""	"Viva"	""
"17893"	"1150"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Parcela 14"	"0.8"	"22.6"	"30"	""	"Viva"	""
"17894"	"1379"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 14"	"0.9"	"23.1"	"40"	""	"Viva"	""
"17895"	"1049"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 14"	"1"	"24.5"	"50"	""	"Viva"	""
"17896"	"2179"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 14"	"0.4"	"25"	"25"	""	"Viva"	""
"17897"	"2122"	"Sapotaceae"	"Micropholis"	"Micropholis"	"Parcela 14"	"0.6"	"25.6"	"25"	""	"Viva"	""
"17898"	"1567"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 14"	"0.2"	"39.2"	"25"	""	"Viva"	""
"17899"	"1848"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 14"	"0.8"	"41"	"31"	""	"Viva"	""
"17900"	"1078"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Parcela 14"	"0.2"	"42.4"	"26"	""	"Viva"	""
"17901"	"186"	""	""	""	"Parcela 14"	"0.8"	"43.2"	"22"	""	"Viva"	""
"17902"	"232"	"Burseraceae"	"Protium"	"Protium"	"Parcela 14"	"0.3"	"46.1"	"31"	""	"Viva"	""
"17903"	"1790"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 14"	"0.3"	"49.1"	"37"	""	"Viva"	""
"17904"	"709"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Parcela 15"	"0.4"	"12.2"	"92"	""	"Viva"	""
"17905"	"2065"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 15"	"0.6"	"25.6"	"73; 37"	""	"Viva"	""
"17906"	"639"	"Clusiaceae"	"Calophyllum"	"Calophyllum"	"Parcela 15"	"0.8"	"35.9"	"52"	""	"Viva"	""
"17907"	"2189"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 15"	"0.2"	"27.9"	"69"	""	"Viva"	""
"17908"	"661"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 15"	"0.2"	"30.4"	"66"	""	"Viva"	""
"17909"	"1509"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 15"	"1"	"31"	"25"	""	"Viva"	""
"17910"	"1647"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 15"	"1"	"36"	"40"	""	"Viva"	""
"17911"	"1119"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 15"	"0.1"	"38.7"	"50"	""	"Viva"	""
"17912"	"985"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 15"	"0.2"	"38.8"	"29"	""	"Viva"	""
"17913"	"171"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 15"	"0.6"	"41.8"	"65"	""	"Viva"	""
