"WikiPlantaID"	"TAG_NUM"	"NOME"	"NOME_AUTOR"	"FAMILY"	"GENUS"	"SP1"	"AUTHOR1"	"SP1_MORFOTIPO"	"RANK1"	"SP2"	"AUTHOR2"	"SP2_MORFOTIPO"	"CF"	"DETBY"	"DETDATA"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"Pos_X"	"Pos_Y"	"Pos_LADO"	"Pos_REF"	"Pos_DIST"	"Pos_ANGULO"	"HABITAT_CLASSE"	"NOME_VULGAR"	"MARCADO_POR"	"DATA_MARCACAO"	"PROJETO"
"18961"	"287"	"Iryanthera"	"Iryanthera"	"Myristicaceae"	"Iryanthera"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.6"	"18.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18962"	"2199"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0"	"24.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18963"	"2613"	"Mauritiella aculeata"	"Mauritiella aculeata (Kunth) Burret"	"Arecaceae"	"Mauritiella"	"aculeata"	"(Kunth) Burret"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.3"	"25.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18964"	"748"	"Moronobea"	"Moronobea"	"Clusiaceae"	"Moronobea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.6"	"25.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18965"	"1301"	"Pouteria"	"Pouteria"	"Sapotaceae"	"Pouteria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.5"	"26"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18966"	"2508"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.3"	"26.2"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18967"	"752"	"Swartzia"	"Swartzia"	"Fabaceae"	"Swartzia"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.3"	"26.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18968"	"1237"	"Licania"	"Licania"	"Chrysobalanaceae"	"Licania"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.9"	"26.2"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18969"	"1934"	"Tabernaemontana"	"Tabernaemontana"	"Apocynaceae"	"Tabernaemontana"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.4"	"26.4"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18970"	"1623"	"Mauritiella aculeata"	"Mauritiella aculeata (Kunth) Burret"	"Arecaceae"	"Mauritiella"	"aculeata"	"(Kunth) Burret"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0"	"26.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18971"	"1022"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.2"	"26.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18972"	"1381"	"Ocotea"	"Ocotea"	"Lauraceae"	"Ocotea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.8"	"26.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18973"	"2232"	"Byrsonima"	"Byrsonima"	"Malpighiaceae"	"Byrsonima"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 5"	"Parcela 5"	"-2.8465764597"	"-60.2388290316"	""	"0.9"	"1.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18974"	"157"	"Apocynaceae"	"Apocynaceae"	"Apocynaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.5"	"29.1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18975"	"1420"	"Cybianthus"	"Cybianthus"	"Myrsinaceae"	"Cybianthus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.2"	"30.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18976"	"1129"	"Myrtaceae"	"Myrtaceae"	"Myrtaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.1"	"30.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18977"	"254"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0"	"30.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18978"	"384"	"Melastomataceae"	"Melastomataceae"	"Melastomataceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.6"	"31.2"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18979"	"1847"	"Cybianthus"	"Cybianthus"	"Myrsinaceae"	"Cybianthus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.5"	"32.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18980"	"970"	"Roucheria"	"Roucheria"	"Linaceae"	"Roucheria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.3"	"33"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18981"	"1780"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.2"	"33.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18982"	"1403"	"Pagamea"	"Pagamea"	"Rubiaceae"	"Pagamea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.8"	"33.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18983"	"1333"	"Myrtaceae"	"Myrtaceae"	"Myrtaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0"	"34.8"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18984"	"1084"	"Dimorphandra"	"Dimorphandra"	"Fabaceae"	"Dimorphandra"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.2"	"36.2"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18985"	"2395"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"1"	"36.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18986"	"1927"	"Euphronia hirtelloides"	"Euphronia hirtelloides Mart."	"Euphroniaceae"	"Euphronia"	"hirtelloides"	"Mart."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.7"	"38.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18987"	"1034"	"Pagamea"	"Pagamea"	"Rubiaceae"	"Pagamea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.2"	"38.4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18988"	"2008"	"Humiriaceae"	"Humiriaceae"	"Humiriaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.8"	"37"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18989"	"601"	"Ouratea"	"Ouratea"	"Ochnaceae"	"Ouratea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0"	"40.1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18990"	"865"	"Licania"	"Licania"	"Chrysobalanaceae"	"Licania"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.2"	"41"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18991"	"101"	"Euphronia hirtelloides"	"Euphronia hirtelloides Mart."	"Euphroniaceae"	"Euphronia"	"hirtelloides"	"Mart."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.5"	"42.3"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18992"	"1154"	"Macoubea"	"Macoubea"	"Apocynaceae"	"Macoubea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.7"	"43"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18993"	"2101"	"Malpighiaceae"	"Malpighiaceae"	"Malpighiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0"	"43"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18994"	"1478"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.8"	"43.1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18995"	"2470"	"Protium"	"Protium"	"Burseraceae"	"Protium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0"	"44.2"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18996"	"85"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.9"	"45.3"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18997"	"2083"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.8"	"44.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18998"	"2025"	"Protium"	"Protium"	"Burseraceae"	"Protium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.7"	"45.1"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"18999"	"1504"	"Swartzia"	"Swartzia"	"Fabaceae"	"Swartzia"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.2"	"46.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19000"	"1867"	"Pouteria"	"Pouteria"	"Sapotaceae"	"Pouteria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"0.6"	"4.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19001"	"296"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 2"	"Parcela 2"	"-2.8459840268"	"-60.2376306709"	""	"6.2"	"0"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19002"	"1712"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.8"	"1.7"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19003"	"543"	"Fabaceae"	"Fabaceae"	"Fabaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.2"	"4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19004"	"2577"	"Roucheria"	"Roucheria"	"Linaceae"	"Roucheria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.7"	"4.4"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19005"	"1278"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.9"	"8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19006"	"1415"	"Buchenavia"	"Buchenavia"	"Combretaceae"	"Buchenavia"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.6"	"10.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19007"	"1092"	"Hevea"	"Hevea"	"Euphorbiaceae"	"Hevea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.2"	"11.4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19008"	"2064"	"Licania"	"Licania"	"Chrysobalanaceae"	"Licania"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.7"	"12"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19009"	"310"	"Myrsinaceae"	"Myrsinaceae"	"Myrsinaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"1"	"13.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19010"	"847"	"Hevea"	"Hevea"	"Euphorbiaceae"	"Hevea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.2"	"15"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19011"	"1711"	"Cybianthus"	"Cybianthus"	"Myrsinaceae"	"Cybianthus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0"	"15.8"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19012"	"2461"	"Sapotaceae"	"Sapotaceae"	"Sapotaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.5"	"17.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"19013"	"2623"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 3"	"Parcela 3"	"-2.8461341467"	"-60.2380348463"	""	"0.2"	"17.9"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
