"WikiPlantaID"	"PlantaTag"	"Family"	"Genus"	"Species"	"LocalPai"	"LocalPai_DIMx"	"LocalPai_DIMy"	"Local"	"Local_DIMx"	"Local_DIMy"	"Local_Startx"	"Local_Starty"	"PlantaPos_X"	"PlantaPos_Y"	"PlantaPos_LADO"	"TraitName"	"TraitVariation"	"TraitVariationUNIT"	"TraitVariationDATE"	"CensoNome"
"19559"	"2598"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"30.7"	"D"	"DAP"	"30"	"mm"	"2016-04-13"	"Censo00_Area2"
"19559"	"2598"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"30.7"	"D"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19560"	"2485"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"30.6"	"E"	"DAP"	"194"	"mm"	"2016-04-13"	"Censo00_Area2"
"19560"	"2485"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"30.6"	"E"	"Altura"	"11"	"m"	"2016-04-13"	"Censo00_Area2"
"19561"	"648"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.5"	"30.6"	"E"	"DAP"	"32"	"mm"	"2016-04-13"	"Censo00_Area2"
"19561"	"648"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.5"	"30.6"	"E"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19562"	"1814"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"30.3"	"E"	"DAP"	"27"	"mm"	"2016-04-13"	"Censo00_Area2"
"19562"	"1814"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"30.3"	"E"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19563"	"264"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.9"	"31.9"	"E"	"DAP"	"25"	"mm"	"2016-04-13"	"Censo00_Area2"
"19563"	"264"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.9"	"31.9"	"E"	"Altura"	"3.7"	"m"	"2016-04-13"	"Censo00_Area2"
"19564"	"604"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.6"	"32.6"	"E"	"DAP"	"105"	"mm"	"2016-04-13"	"Censo00_Area2"
"19564"	"604"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.6"	"32.6"	"E"	"Altura"	"9"	"m"	"2016-04-13"	"Censo00_Area2"
"19565"	"2456"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"31.7"	"E"	"DAP"	"40"	"mm"	"2016-04-13"	"Censo00_Area2"
"19565"	"2456"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"31.7"	"E"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19566"	"2550"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"31.5"	"E"	"DAP"	"36"	"mm"	"2016-04-13"	"Censo00_Area2"
"19566"	"2550"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"31.5"	"E"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19567"	"1319"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.4"	"32.1"	"D"	"DAP"	"148"	"mm"	"2016-04-13"	"Censo00_Area2"
"19567"	"1319"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.4"	"32.1"	"D"	"Altura"	"12"	"m"	"2016-04-13"	"Censo00_Area2"
"19568"	"506"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.6"	"32.3"	"E"	"DAP"	"36"	"mm"	"2016-04-13"	"Censo00_Area2"
"19568"	"506"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.6"	"32.3"	"E"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19569"	"1212"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"34.5"	"D"	"DAP"	"74"	"mm"	"2016-04-13"	"Censo00_Area2"
"19569"	"1212"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"34.5"	"D"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19570"	"2252"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"34.6"	"D"	"DAP"	"66"	"mm"	"2016-04-13"	"Censo00_Area2"
"19570"	"2252"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.1"	"34.6"	"D"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19571"	"802"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.4"	"34.8"	"D"	"DAP"	"71"	"mm"	"2016-04-13"	"Censo00_Area2"
"19571"	"802"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.4"	"34.8"	"D"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19572"	"1364"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"36.8"	"D"	"DAP"	"30"	"mm"	"2016-04-13"	"Censo00_Area2"
"19572"	"1364"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"36.8"	"D"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19573"	"890"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"35.7"	"D"	"DAP"	"54"	"mm"	"2016-04-13"	"Censo00_Area2"
"19573"	"890"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"35.7"	"D"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19574"	"2557"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"1"	"35.8"	"D"	"DAP"	"65"	"mm"	"2016-04-13"	"Censo00_Area2"
"19574"	"2557"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"1"	"35.8"	"D"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19575"	"1925"	"Malpighiaceae"	""	"Malpighiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.5"	"36"	"E"	"DAP"	"61"	"mm"	"2016-04-13"	"Censo00_Area2"
"19575"	"1925"	"Malpighiaceae"	""	"Malpighiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.5"	"36"	"E"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19576"	"2494"	"Araliaceae"	""	"Araliaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0"	"36.7"	"E"	"DAP"	"30"	"mm"	"2016-04-13"	"Censo00_Area2"
"19576"	"2494"	"Araliaceae"	""	"Araliaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0"	"36.7"	"E"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19577"	"8"	"Fabaceae"	"Swartzia"	"Swartzia polyphylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"38"	"D"	"DAP"	"32"	"mm"	"2016-04-13"	"Censo00_Area2"
"19577"	"8"	"Fabaceae"	"Swartzia"	"Swartzia polyphylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"38"	"D"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19578"	"971"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"39.6"	"D"	"DAP"	"56"	"mm"	"2016-04-13"	"Censo00_Area2"
"19578"	"971"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.2"	"39.6"	"D"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19579"	"1630"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"1"	"40.5"	"E"	"DAP"	"30"	"mm"	"2016-04-13"	"Censo00_Area2"
"19579"	"1630"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"1"	"40.5"	"E"	"Altura"	"2"	"m"	"2016-04-13"	"Censo00_Area2"
"19580"	"2120"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"42.5"	"E"	"DAP"	"49"	"mm"	"2016-04-13"	"Censo00_Area2"
"19580"	"2120"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"42.5"	"E"	"Altura"	"4"	"m"	"2016-04-13"	"Censo00_Area2"
"19581"	"59"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"45.2"	"E"	"DAP"	"25"	"mm"	"2016-04-13"	"Censo00_Area2"
"19581"	"59"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"45.2"	"E"	"Altura"	"2.4"	"m"	"2016-04-13"	"Censo00_Area2"
"19582"	"2216"	"Annonaceae"	""	"Annonaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"45.2"	"D"	"DAP"	"42"	"mm"	"2016-04-13"	"Censo00_Area2"
"19582"	"2216"	"Annonaceae"	""	"Annonaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"45.2"	"D"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19583"	"1218"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"45.6"	"D"	"DAP"	"33"	"mm"	"2016-04-13"	"Censo00_Area2"
"19583"	"1218"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"45.6"	"D"	"Altura"	"4"	"m"	"2016-04-13"	"Censo00_Area2"
"19584"	"301"	"Sapindaceae"	""	"Sapindaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0"	"46.1"	"E"	"DAP"	"32"	"mm"	"2016-04-13"	"Censo00_Area2"
"19584"	"301"	"Sapindaceae"	""	"Sapindaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0"	"46.1"	"E"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19585"	"1118"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"46.4"	"E"	"DAP"	"42"	"mm"	"2016-04-13"	"Censo00_Area2"
"19585"	"1118"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"46.4"	"E"	"Altura"	"4"	"m"	"2016-04-13"	"Censo00_Area2"
"19586"	"2326"	"Fabaceae"	"Andira"	"Andira micrantha"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.4"	"46.6"	"E"	"DAP"	"51"	"mm"	"2016-04-13"	"Censo00_Area2"
"19586"	"2326"	"Fabaceae"	"Andira"	"Andira micrantha"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.4"	"46.6"	"E"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19587"	"2612"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"47"	"E"	"DAP"	"42"	"mm"	"2016-04-13"	"Censo00_Area2"
"19587"	"2612"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.7"	"47"	"E"	"Altura"	"5"	"m"	"2016-04-13"	"Censo00_Area2"
"19588"	"2069"	"Fabaceae"	"Peltogyne"	"Peltogyne"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"48.7"	"E"	"DAP"	"71"	"mm"	"2016-04-13"	"Censo00_Area2"
"19588"	"2069"	"Fabaceae"	"Peltogyne"	"Peltogyne"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.8"	"48.7"	"E"	"Altura"	"6"	"m"	"2016-04-13"	"Censo00_Area2"
"19589"	"1913"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"48.3"	"D"	"DAP"	"26"	"mm"	"2016-04-13"	"Censo00_Area2"
"19589"	"1913"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"48.3"	"D"	"Altura"	"3"	"m"	"2016-04-13"	"Censo00_Area2"
"19590"	"28"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"9.4"	"48"	"D"	"DAP"	"540"	"mm"	"2016-04-13"	"Censo00_Area2"
"19590"	"28"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"9.4"	"48"	"D"	"Altura"	"15"	"m"	"2016-04-13"	"Censo00_Area2"
"19591"	"1798"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"4.5"	"45"	"D"	"DAP"	"255"	"mm"	"2016-04-13"	"Censo00_Area2"
"19591"	"1798"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"4.5"	"45"	"D"	"Altura"	"16"	"m"	"2016-04-13"	"Censo00_Area2"
"19592"	"1845"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"5"	"8"	"D"	"DAP"	"206"	"mm"	"2016-04-13"	"Censo00_Area2"
"19592"	"1845"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"5"	"8"	"D"	"Altura"	"10"	"m"	"2016-04-13"	"Censo00_Area2"
"19593"	"561"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"0.9"	"E"	"DAP"	"105"	"mm"	"2016-04-13"	"Censo00_Area2"
"19593"	"561"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 1"	"10"	"50"	"0"	"0"	"0.3"	"0.9"	"E"	"Altura"	"8"	"m"	"2016-04-13"	"Censo00_Area2"
"19666"	"730"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0"	"13.6"	"E"	"DAP"	"195"	"mm"	"2016-04-16"	"Censo00_Area2"
"19666"	"730"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0"	"13.6"	"E"	"Altura"	"12"	"m"	"2016-04-16"	"Censo00_Area2"
"19671"	"786"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Transecto 2"	"100"	"500"	"Parcela 17"	"10"	"50"	"0"	"0"	"0.2"	"5.6"	"E"	"DAP"	"155"	"mm"	"2016-04-17"	"Censo00_Area2"
"19671"	"786"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Transecto 2"	"100"	"500"	"Parcela 17"	"10"	"50"	"0"	"0"	"0.2"	"5.6"	"E"	"Altura"	"6"	"m"	"2016-04-17"	"Censo00_Area2"
"19712"	"883"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.8"	"30.6"	"E"	"DAP"	"26"	"mm"	"2016-04-16"	"Censo00_Area2"
"19712"	"883"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.8"	"30.6"	"E"	"Altura"	"12"	"m"	"2016-04-16"	"Censo00_Area2"
"19713"	"2433"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.8"	"49"	"D"	"DAP"	"30"	"mm"	"2016-04-16"	"Censo00_Area2"
"19713"	"2433"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.8"	"49"	"D"	"Altura"	"12"	"m"	"2016-04-16"	"Censo00_Area2"
"19798"	"495"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.2"	"6.6"	"E"	"DAP"	"38"	"mm"	"2016-04-17"	"Censo00_Area2"
"19798"	"495"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.2"	"6.6"	"E"	"Altura"	"3"	"m"	"2016-04-17"	"Censo00_Area2"
"19799"	"1265"	""	""	""	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.2"	"15.4"	"D"	"DAP"	"45"	"mm"	"2016-04-17"	"Censo00_Area2"
"19799"	"1265"	""	""	""	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.2"	"15.4"	"D"	"Altura"	"5"	"m"	"2016-04-17"	"Censo00_Area2"
"19800"	"1038"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.8"	"18.8"	"E"	"DAP"	"45"	"mm"	"2016-04-17"	"Censo00_Area2"
"19800"	"1038"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.8"	"18.8"	"E"	"Altura"	"5"	"m"	"2016-04-17"	"Censo00_Area2"
"19801"	"2092"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.5"	"45.1"	"D"	"DAP"	"25"	"mm"	"2016-04-17"	"Censo00_Area2"
"19801"	"2092"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.5"	"45.1"	"D"	"Altura"	"4"	"m"	"2016-04-17"	"Censo00_Area2"
"19802"	"1627"	"Euphorbiaceae"	"Micrandra"	"Micrandra"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.7"	"48.3"	"E"	"DAP"	"40"	"mm"	"2016-04-17"	"Censo00_Area2"
"19802"	"1627"	"Euphorbiaceae"	"Micrandra"	"Micrandra"	"Transecto 2"	"100"	"500"	"Parcela 16"	"10"	"50"	"0"	"0"	"0.7"	"48.3"	"E"	"Altura"	"5"	"m"	"2016-04-17"	"Censo00_Area2"
"19853"	"1016"	"Nyctaginaceae"	"Neea"	"Neea"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.3"	"45.7"	"D"	"DAP"	"56"	"mm"	"2016-04-16"	"Censo00_Area2"
"19853"	"1016"	"Nyctaginaceae"	"Neea"	"Neea"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.3"	"45.7"	"D"	"Altura"	"8"	"m"	"2016-04-16"	"Censo00_Area2"
"18109"	"733"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.1"	"5.4"	"D"	"DAP"	"69"	"mm"	"2016-04-16"	""
"18109"	"733"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.1"	"5.4"	"D"	"Altura"	"7"	"m"	"2016-04-16"	""
"18110"	"2288"	"Sapotaceae"	""	"Sapotaceae"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.9"	"6.5"	"D"	"DAP"	"43"	"mm"	"2016-04-16"	""
"18110"	"2288"	"Sapotaceae"	""	"Sapotaceae"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.9"	"6.5"	"D"	"Altura"	"6"	"m"	"2016-04-16"	""
"18111"	"2304"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.8"	"14.3"	"D"	"DAP"	"36"	"mm"	"2016-04-16"	""
"18111"	"2304"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.8"	"14.3"	"D"	"Altura"	"5"	"m"	"2016-04-16"	""
"18112"	"2233"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"14.8"	"D"	"DAP"	"112"	"mm"	"2016-04-16"	""
"18112"	"2233"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"14.8"	"D"	"Altura"	"7"	"m"	"2016-04-16"	""
"18113"	"1309"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"14.7"	"D"	"DAP"	"34"	"mm"	"2016-04-16"	""
"18113"	"1309"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"14.7"	"D"	"Altura"	"4"	"m"	"2016-04-16"	""
"18114"	"645"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"42.2"	"D"	"DAP"	"35"	"mm"	"2016-04-16"	""
"18114"	"645"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"42.2"	"D"	"Altura"	"4"	"m"	"2016-04-16"	""
"18115"	"771"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.4"	"35.4"	"D"	"DAP"	"25"	"mm"	"2016-04-16"	""
"18115"	"771"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.4"	"35.4"	"D"	"Altura"	"2"	"m"	"2016-04-16"	""
"18116"	"1695"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"48.7"	"E"	"DAP"	"50"	"mm"	"2016-04-16"	""
"18116"	"1695"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Transecto 2"	"100"	"500"	"Parcela 12"	"10"	"50"	"0"	"0"	"0.3"	"48.7"	"E"	"Altura"	"3"	"m"	"2016-04-16"	""
"18117"	"1569"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.3"	"33.6"	"D"	"DAP"	"50"	"mm"	"2016-04-16"	""
"18117"	"1569"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Transecto 7"	"100"	"500"	"Parcela 11"	"10"	"50"	"0"	"0"	"0.3"	"33.6"	"D"	"Altura"	"10"	"m"	"2016-04-16"	""
"18119"	"2417"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Transecto 7"	"100"	"500"	"Parcela 10"	"10"	"50"	"0"	"0"	"0.7"	"35.6"	"E"	"DAP"	"66"	"mm"	"2016-04-16"	""
"18119"	"2417"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Transecto 7"	"100"	"500"	"Parcela 10"	"10"	"50"	"0"	"0"	"0.7"	"35.6"	"E"	"Altura"	"6"	"m"	"2016-04-16"	""
